Customer ID,Ordered Food,Ordered Time,Delivery Time (mins),Distance (km),Mode of Payment,Delivery Location,Delivery Guy ID,Customer Rating
CUST1528,"Smoothie, Chips, Sandwich, Biryani",4:39 PM,45,11.75,Debit Card,Sunset Street,DEL018,3.7
CUST1529,"Pizza, Milkshake, Hotdog, Chips",5:53 PM,63,1.85,UPI,Riverside,DEL061,3.6
CUST1530,Fries,6:48 PM,35,10.96,Cash,Airport Zone,DEL036,4.8
CUST1531,"Coffee, Biryani, Momos",10:39 AM,84,11.99,Debit Card,Uptown,DEL021,3.9
CUST1532,"Chips, Coke, Momos",12:22 PM,81,23.25,Debit Card,City Center,DEL022,1.2
CUST1533,"Pizza, Chips",9:26 AM,117,16.21,Credit Card,Metro Square,DEL003,4.5
CUST1534,Paneer Tikka,9:27 PM,49,8.14,Wallet,Riverside,DEL078,4.5
CUST1535,"Salad, Biryani, Pasta, Sandwich",7:19 AM,52,13.37,Credit Card,Uptown,DEL013,2.8
CUST1536,"Juice, Fries, Wrap",10:48 AM,31,2.12,Credit Card,Green Park,DEL023,3.3
CUST1537,"Biryani, Salad, Hotdog, Juice",8:55 AM,29,24.33,UPI,Green Park,DEL038,4.9
CUST1538,"Salad, Wrap, Samosa",9:47 AM,17,9.32,Cash,Green Park,DEL016,3.1
CUST1539,"Wrap, Juice, Milkshake",7:19 AM,38,12.21,Cash,Metro Square,DEL069,4.6
CUST1540,"Paneer Tikka, Smoothie",10:16 PM,49,9.2,Debit Card,Downtown,DEL051,1.3
CUST1541,"Pizza, Juice, Coffee",2:50 AM,99,17.22,UPI,Metro Square,DEL022,1.8
CUST1542,"Biryani, Salad",9:39 AM,39,16.72,Wallet,Green Park,DEL010,2.8
CUST1543,"Juice, Milkshake, Fries, Coke",3:25 AM,90,18.03,Credit Card,Sunset Street,DEL002,3.3
CUST1544,"Tea, Juice",6:59 PM,93,7.07,Cash,Metro Square,DEL035,4.3
CUST1545,"Pizza, Salad, Hotdog, Sandwich",7:37 PM,64,8.23,Wallet,Downtown,DEL020,5
CUST1546,"Noodles, Samosa, Tea",7:48 AM,25,3.57,UPI,Green Park,DEL057,2.6
CUST1547,"Paneer Tikka, Samosa",7:15 PM,55,16.56,Debit Card,City Center,DEL046,1.2
CUST1548,"Smoothie, Fries",10:54 PM,71,1.48,Credit Card,Metro Square,DEL023,4.2
CUST1549,"Burger, Noodles, Salad, Sandwich",8:17 AM,116,15.14,Wallet,Uptown,DEL028,3.4
CUST1550,Paneer Tikka,6:28 PM,16,21.81,Cash,Old Town,DEL005,1.8
CUST1551,Coke,9:14 AM,89,22.33,Wallet,Sunset Street,DEL069,3
CUST1552,"Pasta, Tea",6:56 PM,54,11.5,UPI,Lakeside,DEL028,4
CUST1553,"Burger, Tea, Juice, Salad",8:56 AM,68,11.75,UPI,Lakeside,DEL057,4.1
CUST1554,"Noodles, Smoothie, Pasta, Juice",1:16 PM,65,2.39,Debit Card,Metro Square,DEL007,3
CUST1555,"Burger, Pasta, Pizza, Samosa",12:33 AM,57,16.93,Debit Card,Airport Zone,DEL067,2.2
CUST1556,"Chips, Noodles",9:53 PM,36,20.62,Cash,Riverside,DEL014,4.9
CUST1557,Biryani,9:44 PM,62,6.49,UPI,Old Town,DEL050,3.7
CUST1558,"Fries, Coffee",5:10 PM,96,10.82,Cash,Hillview,DEL040,2.6
CUST1559,"Smoothie, Coffee",4:14 AM,97,21.05,Debit Card,Airport Zone,DEL057,2.1
CUST1560,"Salad, Burger",1:37 AM,82,21.99,Credit Card,Hillview,DEL007,3.9
CUST1561,"Chips, Wrap",10:32 AM,44,6.46,UPI,Hillview,DEL077,2
CUST1562,Coffee,1:08 PM,60,13.99,Debit Card,Downtown,DEL001,1.7
CUST1563,Momos,7:46 PM,93,5.22,UPI,Hillview,DEL007,3.1
CUST1564,"Fries, Wrap",3:46 PM,46,3,Debit Card,Green Park,DEL049,2.2
CUST1565,"Pizza, Burger, Milkshake",6:36 AM,115,22.82,Credit Card,Old Town,DEL026,3.5
CUST1566,"Smoothie, Chips, Coffee",9:52 PM,90,20.6,Debit Card,Old Town,DEL032,1.5
CUST1567,"Smoothie, Juice, Momos",5:41 PM,104,19.12,Credit Card,Riverside,DEL048,3.6
CUST1568,"Milkshake, Rice Bowl, Paneer Tikka",4:37 PM,66,1.69,UPI,Uptown,DEL031,2.1
CUST1569,"Wrap, Rice Bowl, Paneer Tikka, Sandwich",8:06 AM,17,21.17,Wallet,Uptown,DEL026,1
CUST1570,"Sandwich, Biryani, Tea, Juice",7:10 AM,88,11.23,Debit Card,Hillview,DEL012,1.5
CUST1571,Coke,3:00 AM,104,8.89,Credit Card,Uptown,DEL003,4.7
CUST1572,"Smoothie, Salad, Burger, Milkshake",6:28 PM,103,13.89,Debit Card,Hillview,DEL054,4.5
CUST1573,"Biryani, Chips, Smoothie",4:03 AM,119,2.74,Cash,Sunset Street,DEL004,1.9
CUST1574,Biryani,10:11 PM,29,19.04,UPI,Downtown,DEL002,4.1
CUST1575,Biryani,3:55 AM,112,14.77,Cash,Metro Square,DEL044,3.4
CUST1576,"Salad, Fries, Rice Bowl",3:48 PM,62,5.07,Wallet,Airport Zone,DEL025,4.9
CUST1577,"Wrap, Burger",1:30 AM,21,5.11,Debit Card,Uptown,DEL009,2.5
CUST1578,"Smoothie, Tea, Pasta, Biryani",10:19 AM,58,5.01,Cash,City Center,DEL029,3.7
CUST1579,Tea,4:22 PM,26,1.9,Debit Card,Riverside,DEL013,1.3
CUST1580,"Salad, Pizza, Momos",6:18 AM,73,14.9,UPI,Metro Square,DEL022,2.6
CUST1581,"Burger, Chips, Samosa, Rice Bowl",8:45 PM,51,21.09,Cash,Green Park,DEL022,4.9
CUST1582,"Fries, Noodles, Hotdog, Pizza",1:23 PM,103,0.93,Cash,Downtown,DEL006,3.2
CUST1583,"Paneer Tikka, Smoothie, Salad",10:30 AM,38,1.7,Wallet,Riverside,DEL054,2.2
CUST1584,Coke,6:08 PM,28,14.53,Wallet,Tech Valley,DEL066,1.5
CUST1585,Noodles,4:02 AM,119,20.58,UPI,Old Town,DEL014,3.8
CUST1586,"Hotdog, Pizza, Coffee, Wrap",7:00 AM,20,8.51,Wallet,Sunset Street,DEL042,3.6
CUST1587,Coffee,1:19 AM,107,9.07,Credit Card,Uptown,DEL042,2.5
CUST1588,"Milkshake, Burger, Samosa",8:36 AM,59,15.11,Credit Card,Green Park,DEL072,4.8
CUST1589,Momos,1:54 PM,80,7.22,UPI,Metro Square,DEL025,1.1
CUST1590,"Biryani, Pasta, Chips, Smoothie",9:24 AM,117,1.15,Credit Card,Tech Valley,DEL080,2.2
CUST1591,"Smoothie, Sandwich",2:09 AM,67,18.51,Cash,Old Town,DEL027,4.7
CUST1592,"Hotdog, Pasta, Tea",11:39 PM,43,15.83,UPI,Lakeside,DEL070,2.3
CUST1593,"Pasta, Pizza, Burger, Paneer Tikka",7:36 AM,29,14.73,UPI,Uptown,DEL051,2
CUST1594,"Samosa, Wrap",1:52 AM,59,18.67,Cash,Airport Zone,DEL055,3.1
CUST1595,Pizza,12:09 AM,111,17.04,Cash,Downtown,DEL016,4.3
CUST1596,"Juice, Milkshake, Chips, Noodles",11:55 PM,97,5.54,Credit Card,Lakeside,DEL030,1.4
CUST1597,"Wrap, Salad, Burger",11:06 AM,19,9.14,UPI,Metro Square,DEL028,4.8
CUST1598,"Biryani, Sandwich, Coke, Milkshake",4:49 AM,41,3.59,Credit Card,Sunset Street,DEL014,4.2
CUST1599,"Fries, Wrap, Rice Bowl, Coke",3:13 AM,61,3.68,Credit Card,Sunset Street,DEL046,1.7
CUST1600,"Biryani, Smoothie, Noodles",11:55 PM,24,17.07,Cash,Lakeside,DEL042,3.8
CUST1601,"Samosa, Burger",2:21 PM,110,21.54,Credit Card,Sunset Street,DEL023,2.5
CUST1602,Hotdog,12:55 PM,93,24.09,Cash,Old Town,DEL002,2.6
CUST1603,Paneer Tikka,11:33 AM,12,15.89,Credit Card,Downtown,DEL052,4.1
CUST1604,"Momos, Pizza",10:38 PM,46,5.01,UPI,City Center,DEL041,4.9
CUST1605,"Salad, Coke, Biryani",12:12 PM,49,3.09,UPI,Riverside,DEL002,1.5
CUST1606,Hotdog,10:37 AM,81,20.41,Cash,Metro Square,DEL050,2.7
CUST1607,"Burger, Salad, Sandwich, Pasta",10:40 AM,49,14.68,Wallet,Hillview,DEL028,2.9
CUST1608,"Samosa, Coffee",9:53 PM,117,15.65,Cash,Metro Square,DEL059,2.5
CUST1609,"Smoothie, Chips",3:00 PM,65,19.65,Credit Card,Hillview,DEL029,2.5
CUST1610,"Sandwich, Noodles, Chips",5:27 PM,32,17.73,UPI,Green Park,DEL009,1.2
CUST1611,Noodles,2:59 AM,113,20.94,Cash,Tech Valley,DEL036,3.7
CUST1612,"Paneer Tikka, Noodles, Chips",6:39 PM,20,1.88,Wallet,Old Town,DEL080,2.7
CUST1613,"Samosa, Tea, Pasta",6:04 AM,119,18.81,Debit Card,Hillview,DEL048,1.8
CUST1614,"Momos, Wrap, Biryani, Paneer Tikka",8:45 AM,73,21.35,Debit Card,Hillview,DEL006,4.3
CUST1615,"Momos, Burger, Hotdog, Smoothie",11:35 AM,17,7.51,Wallet,Tech Valley,DEL009,4.2
CUST1616,Samosa,9:12 AM,102,16.19,Debit Card,Sunset Street,DEL028,2.9
CUST1617,"Noodles, Samosa",8:44 AM,103,8.2,UPI,Lakeside,DEL053,2.2
CUST1618,Biryani,10:25 AM,65,23.97,Credit Card,Hillview,DEL039,3.6
CUST1619,Paneer Tikka,12:14 PM,69,1.32,Debit Card,Downtown,DEL077,2.2
CUST1620,"Pasta, Milkshake",2:04 AM,19,14.7,Wallet,Riverside,DEL064,1.9
CUST1621,"Pasta, Coke, Milkshake",7:59 AM,48,4.58,UPI,Tech Valley,DEL014,3.9
CUST1622,Milkshake,5:35 PM,37,17.95,Credit Card,Airport Zone,DEL069,1.2
CUST1623,Tea,11:03 AM,58,4.81,Credit Card,Tech Valley,DEL073,1.4
CUST1624,"Chips, Momos, Juice, Smoothie",6:18 AM,45,6.27,UPI,Hillview,DEL022,1
CUST1625,"Rice Bowl, Pasta, Samosa, Biryani",5:12 AM,22,12.61,UPI,Downtown,DEL033,1.6
CUST1626,"Wrap, Hotdog, Pasta, Noodles",1:10 PM,105,22.91,Cash,Uptown,DEL013,1.3
CUST1627,"Biryani, Fries, Milkshake",9:47 PM,45,5.69,Wallet,Tech Valley,DEL077,5
CUST1628,Milkshake,4:02 AM,110,4.03,Wallet,Riverside,DEL042,2.2
CUST1629,Salad,7:12 AM,35,19.09,UPI,City Center,DEL050,1.6
CUST1630,Samosa,9:29 AM,95,12.77,Credit Card,Lakeside,DEL018,2
CUST1631,Juice,9:11 AM,13,22.84,Credit Card,Green Park,DEL043,4.7
CUST1632,"Smoothie, Coke, Pizza",8:26 AM,104,4.09,Wallet,Sunset Street,DEL023,3.1
CUST1633,"Coffee, Salad, Tea",6:41 AM,91,16.33,Cash,Riverside,DEL041,2.5
CUST1634,"Biryani, Noodles, Wrap",3:01 AM,73,6.21,Wallet,Sunset Street,DEL062,4.5
CUST1635,"Paneer Tikka, Salad, Wrap, Samosa",9:14 AM,47,4.34,UPI,Old Town,DEL009,2.6
CUST1636,"Tea, Fries, Biryani, Wrap",9:28 PM,97,17.24,Cash,Metro Square,DEL043,2.3
CUST1637,Coke,10:37 PM,96,15.05,Credit Card,Riverside,DEL003,1.8
CUST1638,"Coke, Coffee, Noodles",1:32 PM,31,18.99,Wallet,Uptown,DEL078,2.5
CUST1639,"Tea, Wrap",11:44 PM,11,8.08,Debit Card,Green Park,DEL075,2.3
CUST1640,"Paneer Tikka, Momos",9:51 PM,40,11.48,Debit Card,Lakeside,DEL058,3.7
CUST1641,"Coffee, Momos, Tea",9:25 PM,20,10.43,Cash,Sunset Street,DEL049,2.2
CUST1642,"Coke, Wrap, Milkshake, Momos",5:53 PM,101,24.61,Debit Card,Green Park,DEL066,3.3
CUST1643,"Coffee, Momos",12:02 AM,55,7.66,Debit Card,Sunset Street,DEL030,1.3
CUST1644,"Salad, Wrap, Tea",5:50 PM,105,7.72,Debit Card,Airport Zone,DEL065,1.8
CUST1645,"Pizza, Paneer Tikka",8:20 PM,71,9.19,Wallet,City Center,DEL076,2.6
CUST1646,"Burger, Coffee",10:45 PM,78,14.33,UPI,Lakeside,DEL002,4.7
CUST1647,"Momos, Rice Bowl",4:36 AM,73,6.68,UPI,Airport Zone,DEL030,2.5
CUST1648,"Hotdog, Biryani, Juice",8:24 AM,111,22.92,UPI,Metro Square,DEL003,3.7
CUST1649,"Smoothie, Biryani",6:03 PM,19,7.01,UPI,City Center,DEL079,2
CUST1650,"Paneer Tikka, Pizza, Salad",4:56 AM,49,22.45,Wallet,Metro Square,DEL016,1.5
CUST1651,"Samosa, Coke, Fries",8:05 PM,119,3.04,Wallet,Sunset Street,DEL040,1.2
CUST1652,"Burger, Smoothie, Salad",8:42 PM,33,16.59,Wallet,Riverside,DEL031,2.2
CUST1653,"Chips, Fries, Momos, Coke",3:28 PM,108,22.72,Debit Card,Uptown,DEL055,1.6
CUST1654,"Pizza, Salad, Paneer Tikka, Coke",9:04 AM,53,4.63,Credit Card,Old Town,DEL032,1.7
CUST1655,"Momos, Coke, Sandwich, Milkshake",2:16 PM,69,24.22,Cash,Tech Valley,DEL080,4
CUST1656,"Rice Bowl, Burger, Biryani, Milkshake",6:02 AM,71,11.6,Credit Card,Old Town,DEL011,1.1
CUST1657,"Tea, Burger, Samosa, Hotdog",9:13 AM,96,23.67,Wallet,Airport Zone,DEL008,3.2
CUST1658,Juice,10:03 AM,26,17.08,Cash,Riverside,DEL018,2.5
CUST1659,Sandwich,4:14 AM,74,7.89,UPI,Airport Zone,DEL048,3
CUST1660,Coke,5:50 PM,104,5.11,Credit Card,Downtown,DEL064,3.3
CUST1661,Salad,11:03 AM,104,7.94,Debit Card,City Center,DEL038,2.3
CUST1662,"Samosa, Burger, Milkshake",5:10 AM,115,2.78,Wallet,Lakeside,DEL026,2.2
CUST1663,"Sandwich, Paneer Tikka",5:39 PM,66,4.02,Credit Card,Uptown,DEL020,3.9
CUST1664,Chips,8:27 AM,64,3.06,Debit Card,Green Park,DEL049,4.5
CUST1665,Tea,12:21 PM,115,10.86,Credit Card,Old Town,DEL027,1.8
CUST1666,"Coffee, Milkshake, Pasta",5:28 AM,62,19.99,Cash,Green Park,DEL005,1.4
CUST1667,"Pasta, Rice Bowl",10:46 AM,65,3.96,Wallet,Airport Zone,DEL031,4.6
CUST1668,"Salad, Juice, Pasta",5:12 AM,107,3.69,Credit Card,Metro Square,DEL077,2.4
CUST1669,"Chips, Salad",6:08 AM,18,16.26,Wallet,Hillview,DEL057,3.2
CUST1670,"Pasta, Hotdog, Smoothie",4:09 PM,31,5.33,Credit Card,Metro Square,DEL043,2.4
CUST1671,"Salad, Rice Bowl",7:50 PM,22,2.89,Wallet,City Center,DEL018,1.5
CUST1672,Hotdog,7:00 AM,98,4.59,Wallet,Riverside,DEL036,3.4
CUST1673,Paneer Tikka,4:01 AM,57,23.13,UPI,Riverside,DEL041,3.1
CUST1674,"Biryani, Burger, Rice Bowl",4:21 AM,27,20.63,Wallet,City Center,DEL006,1.8
CUST1675,"Milkshake, Pasta",12:36 PM,85,9.17,UPI,Hillview,DEL067,2.8
CUST1676,"Pizza, Rice Bowl",3:13 AM,49,16.57,Credit Card,Uptown,DEL054,4.2
CUST1677,"Hotdog, Pasta",6:56 AM,26,13.66,Debit Card,Tech Valley,DEL037,3.4
CUST1678,"Burger, Chips, Pasta",12:14 AM,24,17.09,Debit Card,Airport Zone,DEL004,1.4
CUST1679,"Milkshake, Paneer Tikka, Smoothie",12:14 AM,115,17.23,UPI,Green Park,DEL030,3.2
CUST1680,"Momos, Pasta, Burger, Fries",6:16 AM,24,15.9,Debit Card,Uptown,DEL043,3.8
CUST1681,"Pizza, Wrap, Samosa, Smoothie",1:29 PM,88,7.02,UPI,Old Town,DEL044,4.2
CUST1682,"Chips, Salad, Coke, Momos",2:04 PM,72,1.46,Cash,Green Park,DEL032,3.5
CUST1683,"Milkshake, Noodles, Tea, Paneer Tikka",11:44 PM,48,11.66,Wallet,Metro Square,DEL027,1.6
CUST1684,Biryani,3:42 AM,22,22.33,Credit Card,Airport Zone,DEL070,3.8
CUST1685,"Pizza, Rice Bowl, Momos, Juice",1:50 PM,90,14.45,Debit Card,Hillview,DEL007,3.7
CUST1686,"Fries, Rice Bowl",2:23 PM,41,20.89,Debit Card,Old Town,DEL032,1.1
CUST1687,"Hotdog, Smoothie, Momos, Paneer Tikka",12:28 AM,18,24.79,UPI,Riverside,DEL029,2.6
CUST1688,"Juice, Smoothie, Coke",1:09 PM,49,4.51,Wallet,Lakeside,DEL078,2.3
CUST1689,"Coffee, Pasta",3:39 PM,29,17.45,UPI,Tech Valley,DEL049,3.7
CUST1690,"Rice Bowl, Biryani, Chips, Pasta",7:22 PM,99,17.02,Credit Card,Tech Valley,DEL067,1.9
CUST1691,Pizza,10:15 AM,100,24.51,Credit Card,Downtown,DEL042,3.4
CUST1692,Smoothie,11:03 PM,94,24.65,UPI,Sunset Street,DEL024,4.7
CUST1693,"Juice, Smoothie, Chips",5:17 AM,91,17.32,Credit Card,Riverside,DEL057,4.2
CUST1694,"Milkshake, Pizza, Wrap, Fries",8:23 PM,86,6.47,Credit Card,Hillview,DEL001,4.7
CUST1695,"Coke, Juice, Pasta, Wrap",6:03 AM,89,20.06,Cash,Hillview,DEL009,4.9
CUST1696,"Coke, Biryani, Hotdog",2:57 AM,82,3.12,Wallet,Tech Valley,DEL063,1
CUST1697,"Pasta, Paneer Tikka",5:58 AM,72,19.63,Debit Card,Sunset Street,DEL009,3.5
CUST1698,"Sandwich, Smoothie",7:47 AM,85,22.8,UPI,Airport Zone,DEL025,2.7
CUST1699,"Sandwich, Pasta, Fries",6:35 PM,53,9.88,Wallet,Hillview,DEL007,4.4
CUST1700,"Fries, Rice Bowl",8:52 AM,47,15.95,UPI,Tech Valley,DEL019,2
CUST1701,Coke,3:10 PM,92,11.04,UPI,City Center,DEL027,4.9
CUST1702,Noodles,7:01 AM,69,11.23,UPI,Airport Zone,DEL017,3.5
CUST1703,"Pizza, Samosa, Coffee",6:17 AM,80,8.1,Credit Card,Uptown,DEL012,4.2
CUST1704,"Milkshake, Coke",10:58 PM,108,19.17,Cash,Green Park,DEL023,1.3
CUST1705,"Pasta, Milkshake",4:02 AM,57,23.44,Cash,Airport Zone,DEL076,1.7
CUST1706,"Hotdog, Noodles, Fries",4:34 AM,27,23.55,Wallet,Metro Square,DEL071,4
CUST1707,"Fries, Rice Bowl",9:29 AM,25,4.78,UPI,Lakeside,DEL027,1.1
CUST1708,Paneer Tikka,2:51 AM,64,21.93,Credit Card,Green Park,DEL031,4.3
CUST1709,"Coffee, Salad",6:51 PM,48,18.57,Debit Card,Old Town,DEL065,1.1
CUST1710,"Milkshake, Hotdog, Pasta, Chips",11:51 PM,77,6.69,UPI,Hillview,DEL011,3.6
CUST1711,"Rice Bowl, Fries",12:05 AM,68,2.15,Credit Card,Metro Square,DEL055,2.5
CUST1712,Burger,2:45 PM,98,7.07,Debit Card,Uptown,DEL060,3.4
CUST1713,"Hotdog, Salad, Burger",5:10 AM,105,22.85,UPI,Metro Square,DEL040,3.8
CUST1714,"Salad, Juice, Hotdog, Samosa",9:51 PM,71,16.01,Wallet,Sunset Street,DEL022,2.4
CUST1715,"Pasta, Chips",4:18 AM,113,18.17,Debit Card,Hillview,DEL026,1.4
CUST1716,"Hotdog, Coke, Noodles",1:56 AM,22,6.8,UPI,Airport Zone,DEL032,1.3
CUST1717,Noodles,11:03 AM,118,18.13,Wallet,Lakeside,DEL055,3.4
CUST1718,Smoothie,2:52 PM,90,1.19,Credit Card,Uptown,DEL023,3.1
CUST1719,"Hotdog, Sandwich",11:26 PM,110,9.7,UPI,Tech Valley,DEL078,4
CUST1720,"Samosa, Wrap, Pasta, Juice",8:42 AM,15,15.86,Cash,Uptown,DEL032,3
CUST1721,"Pizza, Pasta, Wrap",5:29 PM,92,4.08,Cash,Sunset Street,DEL039,2.7
CUST1722,"Burger, Pasta",11:49 PM,86,20.66,UPI,Downtown,DEL037,2.6
CUST1723,"Wrap, Rice Bowl",3:53 AM,69,6.26,UPI,Green Park,DEL074,1.1
CUST1724,Fries,3:41 PM,99,16.48,UPI,Downtown,DEL058,2.3
CUST1725,"Samosa, Chips, Coffee, Pizza",8:44 PM,23,10.43,Credit Card,City Center,DEL026,4.9
CUST1726,"Smoothie, Salad, Rice Bowl, Wrap",3:20 PM,104,15.1,Cash,City Center,DEL035,4.5
CUST1727,"Wrap, Noodles, Juice, Smoothie",8:26 AM,63,3.13,Credit Card,Uptown,DEL062,2.3
CUST1728,"Noodles, Milkshake, Hotdog",3:39 AM,13,0.91,Wallet,Old Town,DEL011,3.4
CUST1729,"Samosa, Sandwich, Momos, Fries",7:59 PM,48,22.78,Wallet,Metro Square,DEL047,4.4
CUST1730,"Coffee, Burger, Milkshake",5:59 AM,81,7.11,UPI,Uptown,DEL051,2.8
CUST1731,"Smoothie, Coffee, Juice, Chips",8:03 AM,34,20.58,Wallet,Tech Valley,DEL049,1.1
CUST1732,"Biryani, Momos, Chips",12:23 PM,86,24.98,Cash,Lakeside,DEL022,1.3
CUST1733,"Milkshake, Samosa",8:34 PM,41,5.68,Cash,Old Town,DEL061,3
CUST1734,"Paneer Tikka, Samosa, Coffee, Smoothie",7:34 AM,68,7,Wallet,Uptown,DEL057,4.9
CUST1735,"Samosa, Chips",2:09 PM,111,16.74,Debit Card,Metro Square,DEL055,3.8
CUST1736,"Pizza, Coke",9:30 PM,72,24.15,Debit Card,Hillview,DEL065,1.3
CUST1737,"Smoothie, Pizza, Rice Bowl, Juice",8:09 PM,47,22.94,UPI,Uptown,DEL079,1.8
CUST1738,"Pizza, Samosa",10:32 AM,101,12.82,Debit Card,Riverside,DEL056,4.1
CUST1739,"Sandwich, Pasta, Samosa, Burger",2:11 AM,62,19.98,Cash,Hillview,DEL020,4.4
CUST1740,"Juice, Sandwich, Wrap",4:20 AM,103,3.83,UPI,Hillview,DEL062,3.5
CUST1741,"Smoothie, Milkshake, Fries, Coffee",7:02 PM,76,24.45,Debit Card,Metro Square,DEL003,3.6
CUST1742,"Noodles, Salad, Biryani",6:50 PM,37,24.13,Debit Card,Sunset Street,DEL049,1.1
CUST1743,Biryani,10:21 PM,12,4.51,Cash,Tech Valley,DEL055,4.3
CUST1744,Juice,12:25 PM,118,7.84,Credit Card,Airport Zone,DEL011,4.2
CUST1745,"Momos, Coffee, Noodles",5:18 PM,107,2.95,Credit Card,Downtown,DEL039,2
CUST1746,"Chips, Burger",10:16 PM,89,7.16,Cash,Airport Zone,DEL077,3.8
CUST1747,"Salad, Coke",4:46 PM,31,20.49,Wallet,Lakeside,DEL069,1.9
CUST1748,Chips,11:09 PM,105,9.77,Credit Card,Hillview,DEL020,1.2
CUST1749,"Wrap, Noodles",7:31 AM,47,2.67,Debit Card,Old Town,DEL071,1.8
CUST1750,"Chips, Pizza, Smoothie",7:40 AM,81,8.88,UPI,Riverside,DEL023,1.7
CUST1751,"Rice Bowl, Pizza, Juice",6:28 AM,81,24.54,UPI,Airport Zone,DEL033,2.4
CUST1752,"Coffee, Juice, Sandwich",6:49 PM,71,15.93,Cash,Sunset Street,DEL049,2.7
CUST1753,Pizza,2:50 AM,66,10.7,Debit Card,Sunset Street,DEL060,3
CUST1754,"Milkshake, Noodles, Sandwich, Salad",5:06 AM,15,4.58,Credit Card,Hillview,DEL040,2.9
CUST1755,Samosa,4:05 AM,87,24.66,Cash,Downtown,DEL059,2.1
CUST1756,"Tea, Pizza, Coke, Samosa",2:03 AM,41,20.61,Cash,Airport Zone,DEL037,1.1
CUST1757,"Momos, Fries",3:33 AM,108,7.4,UPI,City Center,DEL049,3.4
CUST1758,"Coke, Smoothie, Pasta, Sandwich",2:32 PM,19,2.22,Wallet,Lakeside,DEL072,2.6
CUST1759,Coffee,1:15 AM,12,1.89,Cash,Airport Zone,DEL078,2.2
CUST1760,Samosa,10:22 PM,68,3.45,Cash,City Center,DEL062,4.5
CUST1761,"Milkshake, Paneer Tikka",10:35 PM,85,14.73,Cash,Old Town,DEL010,4
CUST1762,"Milkshake, Samosa",1:51 PM,58,23.25,Wallet,Tech Valley,DEL043,4.4
CUST1763,"Salad, Paneer Tikka, Coke, Momos",11:39 PM,68,12.67,UPI,Hillview,DEL018,3
CUST1764,Fries,1:42 AM,40,21.15,UPI,Metro Square,DEL061,1.5
CUST1765,"Sandwich, Coke",2:29 AM,102,11.42,Credit Card,Metro Square,DEL026,3.8
CUST1766,"Fries, Pasta, Pizza, Hotdog",1:55 AM,78,17.86,UPI,Riverside,DEL020,1.8
CUST1767,"Burger, Fries, Pizza, Tea",3:18 PM,71,18.43,Wallet,Riverside,DEL025,2.8
CUST1768,"Biryani, Coke, Paneer Tikka",10:02 PM,61,4.76,Wallet,Downtown,DEL001,1.3
CUST1769,"Wrap, Tea, Noodles",8:59 PM,98,9.35,UPI,City Center,DEL002,4.3
CUST1770,"Paneer Tikka, Noodles",7:38 AM,50,16.11,UPI,Tech Valley,DEL065,1.5
CUST1771,"Rice Bowl, Pasta, Wrap",4:22 AM,40,2.23,UPI,Metro Square,DEL048,4.6
CUST1772,Milkshake,3:37 AM,94,9.36,Credit Card,Green Park,DEL063,4.5
CUST1773,"Coke, Tea, Noodles, Coffee",7:39 PM,93,13.6,Debit Card,Airport Zone,DEL052,2.9
CUST1774,"Smoothie, Sandwich, Paneer Tikka, Coffee",8:44 AM,112,24.91,Cash,Downtown,DEL054,4
CUST1775,"Burger, Samosa, Salad",11:11 AM,31,12.13,Cash,Lakeside,DEL051,3.5
CUST1776,"Pasta, Wrap",7:20 PM,13,20.49,Wallet,Airport Zone,DEL048,4.2
CUST1777,"Samosa, Burger, Salad, Noodles",11:56 PM,22,11.09,UPI,Metro Square,DEL050,2.7
CUST1778,"Milkshake, Smoothie, Wrap",3:31 AM,54,20.01,Debit Card,Lakeside,DEL063,4.1
CUST1779,"Coffee, Fries, Pasta",3:11 AM,51,15.09,Cash,Tech Valley,DEL040,2.8
CUST1780,"Rice Bowl, Biryani",5:09 AM,58,22.22,Cash,Airport Zone,DEL076,4.8
CUST1781,Tea,3:24 PM,29,10.57,Debit Card,City Center,DEL010,2.9
CUST1782,Milkshake,11:16 PM,86,15.31,Cash,Uptown,DEL053,2.9
CUST1783,"Milkshake, Samosa, Wrap, Biryani",7:14 AM,90,15.94,Wallet,Old Town,DEL005,4.1
CUST1784,Tea,5:29 PM,63,10.73,UPI,Riverside,DEL016,4.3
CUST1785,"Burger, Coffee, Pasta",5:10 AM,45,4.04,Debit Card,Tech Valley,DEL050,3.2
CUST1786,"Biryani, Smoothie, Paneer Tikka, Momos",12:23 AM,106,2.79,Debit Card,Tech Valley,DEL073,1.7
CUST1787,"Milkshake, Pasta, Coffee, Rice Bowl",9:09 AM,10,0.91,Cash,Sunset Street,DEL021,2.9
CUST1788,"Tea, Hotdog",4:07 AM,24,21.9,Credit Card,Sunset Street,DEL025,4.9
CUST1789,"Paneer Tikka, Smoothie, Fries",12:11 PM,86,6.29,Debit Card,Uptown,DEL056,4
CUST1790,Fries,12:43 PM,26,5.68,Credit Card,Lakeside,DEL033,4.2
CUST1791,Chips,10:43 AM,33,18.53,Debit Card,Airport Zone,DEL045,1.1
CUST1792,"Salad, Milkshake",8:37 AM,67,8.34,Cash,Tech Valley,DEL066,2.9
CUST1793,"Fries, Samosa, Sandwich, Chips",8:24 PM,81,12.9,Debit Card,Tech Valley,DEL063,3.6
